BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 21:48:59, bst, 1024, 20, split, numa, 20, 20, 90000, 1288157, 1296258, 2584415
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 22:02:41, bst, 1024, 20, split, numa, 20, 100, 90000, 1262914, 1226176, 2489090
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 22:16:24, bst, 1024, 20, split, regular, 20, 0, 90000, 1283983, 1201229, 2485212
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 22:29:55, bst, 1024, 20, split, regular, 20, 20, 90000, 1230230, 1214327, 2444557
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 22:43:27, bst, 1024, 20, split, regular, 20, 100, 90000, 1261288, 1202016, 2463304
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 22:56:58, bst, 1024, 40, numa, numa, 20, 0, 90000, 2079517, 2153797, 4233314
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 23:10:41, bst, 1024, 40, numa, numa, 20, 20, 90000, 2068706, 2145682, 4214388
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 23:24:22, bst, 1024, 40, numa, numa, 20, 100, 90000, 2007465, 2026568, 4034033
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 23:38:05, bst, 1024, 40, numa, regular, 20, 0, 90000, 2120182, 2111402, 4231584
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 23:51:36, bst, 1024, 40, numa, regular, 20, 20, 90000, 2109658, 2079527, 4189185
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 00:05:07, bst, 1024, 40, numa, regular, 20, 100, 90000, 2074705, 2035610, 4110315
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 00:18:38, bst, 1024, 40, regular, numa, 20, 0, 90000, 1559327, 1550629, 3109956
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 00:32:21, bst, 1024, 40, regular, numa, 20, 20, 90000, 1786234, 1771315, 3557549
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 00:46:02, bst, 1024, 40, regular, numa, 20, 100, 90000, 1663043, 1674558, 3337601
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 00:59:46, bst, 1024, 40, regular, regular, 20, 0, 90000, 1486951, 1465755, 2952706
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 01:13:18, bst, 1024, 40, regular, regular, 20, 20, 90000, 1665369, 1684851, 3350220
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 01:26:49, bst, 1024, 40, regular, regular, 20, 100, 90000, 1555424, 1479191, 3034615
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 01:40:20, bst, 1024, 40, split, numa, 20, 0, 90000, 1756472, 1797544, 3554016
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 01:54:03, bst, 1024, 40, split, numa, 20, 20, 90000, 1796037, 1772769, 3568806
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 02:07:44, bst, 1024, 40, split, numa, 20, 100, 90000, 1761039, 1751998, 3513037
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 02:21:27, bst, 1024, 40, split, regular, 20, 0, 90000, 1445010, 1528394, 2973404
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 02:34:58, bst, 1024, 40, split, regular, 20, 20, 90000, 1736748, 1721373, 3458121
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-19, 02:48:29, bst, 1024, 40, split, regular, 20, 100, 90000, 1699733, 1702893, 3402626
























































































































































BST Results
BST Results
2025-01-20, 04:28:11, bst, 128, 20, numa, numa, 20, 20, 90000, 1435260, 1419487, 2854747




BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-20, 04:30:49, bst, 128, 20, numa, numa, 20, 0, 90000, 1502256, 1438090, 2940346
2025-01-20, 04:32:50, bst, 128, 20, numa, numa, 20, 20, 90000, 1517360, 1434034, 2951394
2025-01-20, 04:34:51, bst, 128, 20, numa, numa, 20, 100, 90000, 1405062, 1352686, 2757748
2025-01-20, 04:36:52, bst, 128, 20, numa, regular, 20, 0, 90000, 1487319, 1469111, 2956430
2025-01-20, 04:38:51, bst, 128, 20, numa, regular, 20, 20, 90000, 1482405, 1456351, 2938756
2025-01-20, 04:40:50, bst, 128, 20, numa, regular, 20, 100, 90000, 1382283, 1358546, 2740829
2025-01-20, 04:42:49, bst, 128, 20, regular, numa, 20, 0, 90000, 1243400, 1214421, 2457821
2025-01-20, 04:44:50, bst, 128, 20, regular, numa, 20, 20, 90000, 1205785, 1196624, 2402409
2025-01-20, 04:46:51, bst, 128, 20, regular, numa, 20, 100, 90000, 1229967, 1200371, 2430338
2025-01-20, 04:48:52, bst, 128, 20, regular, regular, 20, 0, 90000, 1169210, 1210049, 2379259
2025-01-20, 04:50:51, bst, 128, 20, regular, regular, 20, 20, 90000, 1217571, 1203505, 2421076
2025-01-20, 04:52:51, bst, 128, 20, regular, regular, 20, 100, 90000, 1233964, 1227965, 2461929
2025-01-20, 04:54:50, bst, 128, 20, split, numa, 20, 0, 90000, 1236734, 1213318, 2450052
2025-01-20, 04:56:50, bst, 128, 20, split, numa, 20, 20, 90000, 1251316, 1208244, 2459560
2025-01-20, 04:58:51, bst, 128, 20, split, numa, 20, 100, 90000, 1250040, 1197571, 2447611
2025-01-20, 05:00:52, bst, 128, 20, split, regular, 20, 0, 90000, 1209853, 1192060, 2401913
2025-01-20, 05:02:51, bst, 128, 20, split, regular, 20, 20, 90000, 1240230, 1205914, 2446144
2025-01-20, 05:04:50, bst, 128, 20, split, regular, 20, 100, 90000, 1229354, 1222123, 2451477
2025-01-20, 05:06:50, bst, 128, 40, numa, numa, 20, 0, 90000, 1708419, 1712531, 3420950
2025-01-20, 05:08:51, bst, 128, 40, numa, numa, 20, 20, 90000, 1675826, 1727651, 3403477
2025-01-20, 05:10:52, bst, 128, 40, numa, numa, 20, 100, 90000, 1678669, 1645566, 3324235
2025-01-20, 05:12:52, bst, 128, 40, numa, regular, 20, 0, 90000, 1712608, 1731495, 3444103
2025-01-20, 05:14:52, bst, 128, 40, numa, regular, 20, 20, 90000, 1705530, 1716228, 3421758
2025-01-20, 05:16:51, bst, 128, 40, numa, regular, 20, 100, 90000, 1644575, 1681994, 3326569
2025-01-20, 05:18:50, bst, 128, 40, regular, numa, 20, 0, 90000, 1632285, 1609583, 3241868
2025-01-20, 05:20:51, bst, 128, 40, regular, numa, 20, 20, 90000, 1581683, 1566109, 3147792
2025-01-20, 05:22:52, bst, 128, 40, regular, numa, 20, 100, 90000, 1597941, 1583297, 3181238
2025-01-20, 05:24:53, bst, 128, 40, regular, regular, 20, 0, 90000, 1555917, 1581010, 3136927
2025-01-20, 05:26:52, bst, 128, 40, regular, regular, 20, 20, 90000, 1492277, 1490866, 2983143
2025-01-20, 05:28:52, bst, 128, 40, regular, regular, 20, 100, 90000, 1574061, 1560769, 3134830
2025-01-20, 05:30:51, bst, 128, 40, split, numa, 20, 0, 90000, 1562367, 1550397, 3112764
2025-01-20, 05:32:52, bst, 128, 40, split, numa, 20, 20, 90000, 1607658, 1586849, 3194507
2025-01-20, 05:34:52, bst, 128, 40, split, numa, 20, 100, 90000, 1528957, 1541834, 3070791
2025-01-20, 05:36:54, bst, 128, 40, split, regular, 20, 0, 90000, 1536160, 1540193, 3076353
2025-01-20, 05:38:53, bst, 128, 40, split, regular, 20, 20, 90000, 1547719, 1549905, 3097624
2025-01-20, 05:40:52, bst, 128, 40, split, regular, 20, 100, 90000, 1543479, 1537911, 3081390
2025-01-20, 05:42:52, bst, 1024, 20, numa, numa, 20, 0, 90000, 1447572, 1395577, 2843149
2025-01-20, 05:56:35, bst, 1024, 20, numa, numa, 20, 20, 90000, 1453363, 1441746, 2895109
2025-01-20, 06:10:17, bst, 1024, 20, numa, numa, 20, 100, 90000, 1435164, 1336118, 2771282
2025-01-20, 06:23:59, bst, 1024, 20, numa, regular, 20, 0, 90000, 1508382, 1415733, 2924115
2025-01-20, 06:37:30, bst, 1024, 20, numa, regular, 20, 20, 90000, 1490908, 1410020, 2900928
2025-01-20, 06:51:01, bst, 1024, 20, numa, regular, 20, 100, 90000, 1360032, 1316545, 2676577
2025-01-20, 07:04:32, bst, 1024, 20, regular, numa, 20, 0, 90000, 1257248, 1282391, 2539639
2025-01-20, 07:18:16, bst, 1024, 20, regular, numa, 20, 20, 90000, 1241758, 1229805, 2471563
2025-01-20, 07:31:58, bst, 1024, 20, regular, numa, 20, 100, 90000, 1226915, 1228619, 2455534
2025-01-20, 07:45:42, bst, 1024, 20, regular, regular, 20, 0, 90000, 1305098, 1291081, 2596179
2025-01-20, 07:59:14, bst, 1024, 20, regular, regular, 20, 20, 90000, 1218039, 1246217, 2464256
2025-01-20, 08:12:45, bst, 1024, 20, regular, regular, 20, 100, 90000, 1194361, 1237175, 2431536
2025-01-20, 08:26:16, bst, 1024, 20, split, numa, 20, 0, 90000, 1368951, 1247575, 2616526
2025-01-20, 08:39:59, bst, 1024, 20, split, numa, 20, 20, 90000, 1406051, 1246273, 2652324
2025-01-20, 08:53:41, bst, 1024, 20, split, numa, 20, 100, 90000, 1301198, 1234597, 2535795
2025-01-20, 09:07:24, bst, 1024, 20, split, regular, 20, 0, 90000, 1183918, 1173540, 2357458
2025-01-20, 09:20:55, bst, 1024, 20, split, regular, 20, 20, 90000, 1227367, 1199450, 2426817
2025-01-20, 09:34:26, bst, 1024, 20, split, regular, 20, 100, 90000, 1232366, 1156947, 2389313
2025-01-20, 09:47:58, bst, 1024, 40, numa, numa, 20, 0, 90000, 2084440, 2082814, 4167254
2025-01-20, 10:01:41, bst, 1024, 40, numa, numa, 20, 20, 90000, 2110291, 2139637, 4249928
2025-01-20, 10:15:24, bst, 1024, 40, numa, numa, 20, 100, 90000, 2072245, 2022611, 4094856
2025-01-20, 10:29:07, bst, 1024, 40, numa, regular, 20, 0, 90000, 2202299, 2151581, 4353880
2025-01-20, 10:42:39, bst, 1024, 40, numa, regular, 20, 20, 90000, 2107403, 2083568, 4190971
2025-01-20, 10:56:10, bst, 1024, 40, numa, regular, 20, 100, 90000, 2003595, 1997203, 4000798
2025-01-20, 11:09:42, bst, 1024, 40, regular, numa, 20, 0, 90000, 1653051, 1635470, 3288521
2025-01-20, 11:23:25, bst, 1024, 40, regular, numa, 20, 20, 90000, 1815494, 1775943, 3591437
2025-01-20, 11:37:08, bst, 1024, 40, regular, numa, 20, 100, 90000, 1624388, 1657876, 3282264
2025-01-20, 11:50:50, bst, 1024, 40, regular, regular, 20, 0, 90000, 1568181, 1594409, 3162590
2025-01-20, 12:04:22, bst, 1024, 40, regular, regular, 20, 20, 90000, 1589693, 1586717, 3176410
2025-01-20, 12:17:53, bst, 1024, 40, regular, regular, 20, 100, 90000, 1602941, 1645726, 3248667
2025-01-20, 12:31:24, bst, 1024, 40, split, numa, 20, 0, 90000, 1791063, 1766043, 3557106
2025-01-20, 12:45:07, bst, 1024, 40, split, numa, 20, 20, 90000, 1789444, 1777349, 3566793
2025-01-20, 12:58:48, bst, 1024, 40, split, numa, 20, 100, 90000, 1740790, 1748962, 3489752
2025-01-20, 13:12:32, bst, 1024, 40, split, regular, 20, 0, 90000, 1615061, 1694638, 3309699
2025-01-20, 13:26:03, bst, 1024, 40, split, regular, 20, 20, 90000, 1737952, 1735001, 3472953
2025-01-20, 13:39:35, bst, 1024, 40, split, regular, 20, 100, 90000, 1488410, 1494989, 2983399







































































































































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-20, 16:55:12, bst, 128, 20, numa, numa, 20, 0, 90000, 1468753, 1468600, 2937353
2025-01-20, 16:57:13, bst, 128, 20, numa, numa, 20, 20, 90000, 1466178, 1472723, 2938901
2025-01-20, 16:59:13, bst, 128, 20, numa, numa, 20, 100, 90000, 1377359, 1381335, 2758694
2025-01-20, 17:01:14, bst, 128, 20, numa, regular, 20, 0, 90000, 1472756, 1476887, 2949643
2025-01-20, 17:03:14, bst, 128, 20, numa, regular, 20, 20, 90000, 1479593, 1458299, 2937892
2025-01-20, 17:05:13, bst, 128, 20, numa, regular, 20, 100, 90000, 1384087, 1386947, 2771034
2025-01-20, 17:07:12, bst, 128, 20, regular, numa, 20, 0, 90000, 1198281, 1235658, 2433939
2025-01-20, 17:09:12, bst, 128, 20, regular, numa, 20, 20, 90000, 1204456, 1246359, 2450815
2025-01-20, 17:11:13, bst, 128, 20, regular, numa, 20, 100, 90000, 1216842, 1243395, 2460237
2025-01-20, 17:13:13, bst, 128, 20, regular, regular, 20, 0, 90000, 1238117, 1230502, 2468619
2025-01-20, 17:15:12, bst, 128, 20, regular, regular, 20, 20, 90000, 1282290, 1266327, 2548617
2025-01-20, 17:17:11, bst, 128, 20, regular, regular, 20, 100, 90000, 1224823, 1196325, 2421148
2025-01-20, 17:19:11, bst, 128, 20, split, numa, 20, 0, 90000, 1216180, 1240701, 2456881
2025-01-20, 17:21:12, bst, 128, 20, split, numa, 20, 20, 90000, 1215084, 1238809, 2453893
2025-01-20, 17:23:13, bst, 128, 20, split, numa, 20, 100, 90000, 1214573, 1226708, 2441281
2025-01-20, 17:25:13, bst, 128, 20, split, regular, 20, 0, 90000, 1217144, 1206575, 2423719
2025-01-20, 17:27:12, bst, 128, 20, split, regular, 20, 20, 90000, 1243634, 1187029, 2430663
2025-01-20, 17:29:11, bst, 128, 20, split, regular, 20, 100, 90000, 1213413, 1180126, 2393539
2025-01-20, 17:31:10, bst, 128, 40, numa, numa, 20, 0, 90000, 1738444, 1711589, 3450033
2025-01-20, 17:33:11, bst, 128, 40, numa, numa, 20, 20, 90000, 1703889, 1669064, 3372953
2025-01-20, 17:35:12, bst, 128, 40, numa, numa, 20, 100, 90000, 1693938, 1713678, 3407616
2025-01-20, 17:37:13, bst, 128, 40, numa, regular, 20, 0, 90000, 1725421, 1693210, 3418631
2025-01-20, 17:39:12, bst, 128, 40, numa, regular, 20, 20, 90000, 1728599, 1659761, 3388360
2025-01-20, 17:41:11, bst, 128, 40, numa, regular, 20, 100, 90000, 1730051, 1710025, 3440076
2025-01-20, 17:43:11, bst, 128, 40, regular, numa, 20, 0, 90000, 1631827, 1639782, 3271609
2025-01-20, 17:45:11, bst, 128, 40, regular, numa, 20, 20, 90000, 1585556, 1585197, 3170753
2025-01-20, 17:47:12, bst, 128, 40, regular, numa, 20, 100, 90000, 1622909, 1628528, 3251437
2025-01-20, 17:49:13, bst, 128, 40, regular, regular, 20, 0, 90000, 1519483, 1490041, 3009524
2025-01-20, 17:51:12, bst, 128, 40, regular, regular, 20, 20, 90000, 1539451, 1503665, 3043116
2025-01-20, 17:53:11, bst, 128, 40, regular, regular, 20, 100, 90000, 1554669, 1518921, 3073590
2025-01-20, 17:55:11, bst, 128, 40, split, numa, 20, 0, 90000, 1561389, 1558862, 3120251
2025-01-20, 17:57:12, bst, 128, 40, split, numa, 20, 20, 90000, 1567954, 1566756, 3134710
2025-01-20, 17:59:13, bst, 128, 40, split, numa, 20, 100, 90000, 1571844, 1573684, 3145528
2025-01-20, 18:01:13, bst, 128, 40, split, regular, 20, 0, 90000, 1487269, 1503809, 2991078
2025-01-20, 18:03:13, bst, 128, 40, split, regular, 20, 20, 90000, 1501268, 1522487, 3023755
2025-01-20, 18:05:12, bst, 128, 40, split, regular, 20, 100, 90000, 1415552, 1433435, 2848987
2025-01-20, 18:07:11, bst, 1024, 20, numa, numa, 20, 0, 90000, 1445850, 1399275, 2845125
2025-01-20, 18:20:53, bst, 1024, 20, numa, numa, 20, 20, 90000, 1429367, 1426197, 2855564
2025-01-20, 18:34:35, bst, 1024, 20, numa, numa, 20, 100, 90000, 1402121, 1340797, 2742918
2025-01-20, 18:48:19, bst, 1024, 20, numa, regular, 20, 0, 90000, 1448348, 1359215, 2807563
2025-01-20, 19:01:50, bst, 1024, 20, numa, regular, 20, 20, 90000, 1431107, 1410795, 2841902
2025-01-20, 19:15:22, bst, 1024, 20, numa, regular, 20, 100, 90000, 1416774, 1320283, 2737057
2025-01-20, 19:28:54, bst, 1024, 20, regular, numa, 20, 0, 90000, 1251695, 1245025, 2496720
2025-01-20, 19:42:38, bst, 1024, 20, regular, numa, 20, 20, 90000, 1260705, 1281400, 2542105
2025-01-20, 19:56:20, bst, 1024, 20, regular, numa, 20, 100, 90000, 1280717, 1321751, 2602468
2025-01-20, 20:10:03, bst, 1024, 20, regular, regular, 20, 0, 90000, 1371219, 1323523, 2694742
2025-01-20, 20:23:36, bst, 1024, 20, regular, regular, 20, 20, 90000, 1261886, 1303066, 2564952
2025-01-20, 20:37:08, bst, 1024, 20, regular, regular, 20, 100, 90000, 1226342, 1228611, 2454953
2025-01-20, 20:50:39, bst, 1024, 20, split, numa, 20, 0, 90000, 1264568, 1275280, 2539848
2025-01-20, 21:04:23, bst, 1024, 20, split, numa, 20, 20, 90000, 1286085, 1261714, 2547799
2025-01-20, 21:18:06, bst, 1024, 20, split, numa, 20, 100, 90000, 1249097, 1276197, 2525294
2025-01-20, 21:31:49, bst, 1024, 20, split, regular, 20, 0, 90000, 1255693, 1237472, 2493165
2025-01-20, 21:45:20, bst, 1024, 20, split, regular, 20, 20, 90000, 1201958, 1231627, 2433585
2025-01-20, 21:58:52, bst, 1024, 20, split, regular, 20, 100, 90000, 1191608, 1136231, 2327839
2025-01-20, 22:12:24, bst, 1024, 40, numa, numa, 20, 0, 90000, 2139903, 2079893, 4219796
2025-01-20, 22:26:07, bst, 1024, 40, numa, numa, 20, 20, 90000, 2080957, 2138760, 4219717
2025-01-20, 22:39:50, bst, 1024, 40, numa, numa, 20, 100, 90000, 2010920, 2055288, 4066208
2025-01-20, 22:53:33, bst, 1024, 40, numa, regular, 20, 0, 90000, 2060572, 2081879, 4142451
2025-01-20, 23:07:05, bst, 1024, 40, numa, regular, 20, 20, 90000, 2030044, 2058075, 4088119
2025-01-20, 23:20:37, bst, 1024, 40, numa, regular, 20, 100, 90000, 2003761, 2058297, 4062058
2025-01-20, 23:34:08, bst, 1024, 40, regular, numa, 20, 0, 90000, 1525666, 1547370, 3073036
2025-01-20, 23:47:51, bst, 1024, 40, regular, numa, 20, 20, 90000, 1591763, 1588417, 3180180
2025-01-21, 00:01:34, bst, 1024, 40, regular, numa, 20, 100, 90000, 1611218, 1615251, 3226469
2025-01-21, 00:15:16, bst, 1024, 40, regular, regular, 20, 0, 90000, 1746273, 1651763, 3398036
2025-01-21, 00:28:48, bst, 1024, 40, regular, regular, 20, 20, 90000, 1778774, 1732360, 3511134
2025-01-21, 00:42:20, bst, 1024, 40, regular, regular, 20, 100, 90000, 1606254, 1545642, 3151896
2025-01-21, 00:55:51, bst, 1024, 40, split, numa, 20, 0, 90000, 1797078, 1784478, 3581556
2025-01-21, 01:09:34, bst, 1024, 40, split, numa, 20, 20, 90000, 1829165, 1777834, 3606999
2025-01-21, 01:23:17, bst, 1024, 40, split, numa, 20, 100, 90000, 1771184, 1766317, 3537501
2025-01-21, 01:37:00, bst, 1024, 40, split, regular, 20, 0, 90000, 1690038, 1689627, 3379665
2025-01-21, 01:50:32, bst, 1024, 40, split, regular, 20, 20, 90000, 1622766, 1591391, 3214157
2025-01-21, 02:04:04, bst, 1024, 40, split, regular, 20, 100, 90000, 1355397, 1420842, 2776239
















































































































































BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-21, 05:00:36, bst, 128, 20, numa, numa, 20, 0, 1600000, 72080, 71400, 143480
2025-01-21, 14:25:12, bst, 128, 20, numa, numa, 20, 20, 1600000, 69851, 71890, 141741
2025-01-21, 23:51:26, bst, 128, 20, numa, numa, 20, 100, 1600000, 71292, 70908, 142200
2025-01-22, 09:14:52, bst, 128, 20, numa, regular, 20, 0, 1600000, 70633, 66431, 137064
2025-01-22, 18:23:22, bst, 128, 20, numa, regular, 20, 20, 1600000, 66142, 65884, 132026
2025-01-23, 03:32:27, bst, 128, 20, numa, regular, 20, 100, 1600000, 64696, 64313, 129009
2025-01-23, 12:40:51, bst, 128, 20, regular, numa, 20, 0, 1600000, 61332, 63066, 124398
2025-01-23, 22:06:08, bst, 128, 20, regular, numa, 20, 20, 1600000, 64316, 66695, 131011
2025-01-24, 07:32:54, bst, 128, 20, regular, numa, 20, 100, 1600000, 65927, 66985, 132912


















BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-24, 18:06:33, bst, 128, 20, numa, numa, 20, 0, 1600000, 46797402, 44956321, 91753723
2025-01-24, 18:07:06, bst, 128, 20, numa, numa, 20, 20, 1600000, 45382791, 45260497, 90643288
2025-01-24, 18:07:38, bst, 128, 20, numa, numa, 20, 100, 1600000, 40909178, 41063458, 81972636
2025-01-24, 18:08:11, bst, 128, 20, numa, regular, 20, 0, 1600000, 38213277, 37967290, 76180567
2025-01-24, 18:08:42, bst, 128, 20, numa, regular, 20, 20, 1600000, 36950691, 37936527, 74887218
2025-01-24, 18:09:14, bst, 128, 20, numa, regular, 20, 100, 1600000, 26572319, 25192472, 51764791
2025-01-24, 18:09:45, bst, 128, 20, regular, numa, 20, 0, 1600000, 38084832, 39041369, 77126201
2025-01-24, 18:10:18, bst, 128, 20, regular, numa, 20, 20, 1600000, 36913631, 37859231, 74772862
2025-01-24, 18:10:51, bst, 128, 20, regular, numa, 20, 100, 1600000, 38087309, 38024813, 76112122
2025-01-24, 18:11:23, bst, 128, 20, regular, regular, 20, 0, 1600000, 33057888, 32817879, 65875767
2025-01-24, 18:11:55, bst, 128, 20, regular, regular, 20, 20, 1600000, 33196081, 33557754, 66753835
2025-01-24, 18:12:26, bst, 128, 20, regular, regular, 20, 100, 1600000, 25184788, 23867285, 49052073
2025-01-24, 18:12:57, bst, 128, 20, split, numa, 20, 0, 1600000, 38170846, 38779417, 76950263
2025-01-24, 18:13:30, bst, 128, 20, split, numa, 20, 20, 1600000, 38296351, 38879909, 77176260
2025-01-24, 18:14:03, bst, 128, 20, split, numa, 20, 100, 1600000, 37038000, 38292423, 75330423
2025-01-24, 18:14:35, bst, 128, 20, split, regular, 20, 0, 1600000, 31551602, 32235599, 63787201
2025-01-24, 18:15:07, bst, 128, 20, split, regular, 20, 20, 1600000, 32307227, 32266198, 64573425
2025-01-24, 18:15:38, bst, 128, 20, split, regular, 20, 100, 1600000, 28365327, 30424089, 58789416
2025-01-24, 18:16:10, bst, 128, 40, numa, numa, 20, 0, 1600000, 42982385, 42482889, 85465274
2025-01-24, 18:16:43, bst, 128, 40, numa, numa, 20, 20, 1600000, 44552082, 44202443, 88754525
2025-01-24, 18:17:16, bst, 128, 40, numa, numa, 20, 100, 1600000, 36674237, 36083804, 72758041
2025-01-24, 18:17:48, bst, 128, 40, numa, regular, 20, 0, 1600000, 33832080, 32131453, 65963533
2025-01-24, 18:18:20, bst, 128, 40, numa, regular, 20, 20, 1600000, 33604996, 32101135, 65706131
2025-01-24, 18:18:51, bst, 128, 40, numa, regular, 20, 100, 1600000, 28736443, 26688586, 55425029
2025-01-24, 18:19:23, bst, 128, 40, regular, numa, 20, 0, 1600000, 39751204, 40225562, 79976766
2025-01-24, 18:19:56, bst, 128, 40, regular, numa, 20, 20, 1600000, 36639211, 36483051, 73122262
2025-01-24, 18:20:28, bst, 128, 40, regular, numa, 20, 100, 1600000, 37701271, 35847572, 73548843
2025-01-24, 18:21:01, bst, 128, 40, regular, regular, 20, 0, 1600000, 30361038, 28810018, 59171056
2025-01-24, 18:21:32, bst, 128, 40, regular, regular, 20, 20, 1600000, 33433355, 33576291, 67009646
2025-01-24, 18:22:04, bst, 128, 40, regular, regular, 20, 100, 1600000, 28984296, 28406073, 57390369
2025-01-24, 18:22:36, bst, 128, 40, split, numa, 20, 0, 1600000, 38101792, 36516939, 74618731
2025-01-24, 18:23:08, bst, 128, 40, split, numa, 20, 20, 1600000, 36821771, 37070659, 73892430
2025-01-24, 18:23:41, bst, 128, 40, split, numa, 20, 100, 1600000, 35533323, 36985492, 72518815
2025-01-24, 18:24:14, bst, 128, 40, split, regular, 20, 0, 1600000, 28829401, 30585139, 59414540
2025-01-24, 18:24:45, bst, 128, 40, split, regular, 20, 20, 1600000, 29286090, 31220004, 60506094
2025-01-24, 18:25:17, bst, 128, 40, split, regular, 20, 100, 1600000, 27621709, 30333509, 57955218
2025-01-24, 18:25:48, bst, 1024, 20, numa, numa, 20, 0, 1600000, 50091762, 50262134, 100353896
2025-01-24, 18:27:47, bst, 1024, 20, numa, numa, 20, 20, 1600000, 50207345, 50472235, 100679580
2025-01-24, 18:29:46, bst, 1024, 20, numa, numa, 20, 100, 1600000, 44994551, 45492461, 90487012
2025-01-24, 18:31:45, bst, 1024, 20, numa, regular, 20, 0, 1600000, 16823541, 17575179, 34398720
2025-01-24, 18:33:34, bst, 1024, 20, numa, regular, 20, 20, 1600000, 16144976, 16064160, 32209136
2025-01-24, 18:35:24, bst, 1024, 20, numa, regular, 20, 100, 1600000, 14375178, 15604006, 29979184
